,timestamp,meta_vault_total_supply,btc_shares,eth_shares,doge_shares,pepe_shares,meta_vault_deposits,meta_vault_withdrawals,btc_share_price,btc_idle_assets,btc_pending_withdrawals,eth_share_price,eth_idle_assets,eth_pending_withdrawals,doge_share_price,doge_idle_assets,doge_pending_withdrawals,pepe_share_price,pepe_idle_assets,pepe_pending_withdrawals,meta_vault_balance,btc_balance,eth_balance,doge_balance,pepe_balance,net_balance
57,2024-02-27 05:00:00+00:00,110161.26408662628,73003.15096641595,32622.81487830507,0.0,0.0,0.0,0.0,1.0288350765932228,66.6864948965526,0.0,1.0298920349227565,1103.6929695742183,0.0,1.0085859142774427,1078.649371102948,0.0,0.9880198173774886,0.0,616.7490185192444,2735.073266505855,74846.4731627417,33484.643871768305,0.0,0.0,111066.19030101587
58,2024-02-28 05:00:00+00:00,114832.52516645497,73003.15096641595,32622.81487830507,0.0,0.0,4722.816036164868,0.0,1.0321623919153158,1078.0720969735307,0.0,1.0318258156846352,1801.035698186497,0.0,1.008231894588478,1106.5020607920558,0.0,0.9826237621987536,456.4464582751014,0.0,7457.889302670721,75092.05796830113,33549.94140177342,0.0,0.0,116099.88867274528
59,2024-02-29 05:00:00+00:00,113754.14812364004,73003.15096641595,32622.81487830507,0.0,0.0,0.0,1092.4866520166488,1.0347628287005777,728.7604305839333,0.0,1.0334696807477726,0.0,531.3054186947751,1.0084747940572572,269.5824014621596,0.0,0.9829952941544404,0.0,1610.1534793969734,6365.402650654074,75280.017597978,33597.10022658259,0.0,0.0,115242.52047521467
60,2024-03-01 05:00:00+00:00,112381.33637092664,73003.15096641595,32622.81487830507,0.0,0.0,0.0,1392.6790273547786,1.036504910273328,0.0,324.24909993391515,1.034331939570157,1619.8331836890045,0.0,1.009791766934218,0.0,1765.537040987329,0.9824139496550056,426.5368602058674,0.0,4972.723623299296,75404.2097081367,33630.78106971437,0.0,0.0,114007.71440115037
61,2024-03-02 05:00:00+00:00,116245.43160814504,73003.15096641595,32622.81487830507,0.0,0.0,3925.009042638672,0.0,1.0381272852277048,22.377072542614734,0.0,1.0353394629045196,0.0,1205.7611752121652,1.009775431217549,644.2727885244494,0.0,0.9819078399005604,303.4591942103676,0.0,8897.732665937967,75522.31314956411,33657.88503690876,0.0,0.0,118077.93085241083
62,2024-03-03 05:00:00+00:00,115491.47514494388,73003.15096641595,32622.81487830507,0.0,0.0,0.0,767.3818048294643,1.0408567923626528,0.0,1329.5064466483598,1.0365327579199493,41.58058689729174,0.0,1.0092206414221565,580.1930840918686,0.0,0.9788577341173188,890.429785766844,0.0,8130.3508611085035,75720.80273768831,33696.82292872511,0.0,0.0,117547.97652752191
63,2024-03-04 05:00:00+00:00,115491.47514494388,50003.15096641595,32622.81487830507,31636.878389742546,0.0,0.0,0.0,1.043686770586834,0.0,825.2144862610214,1.0382768878093411,0.0,1219.7421606320877,1.0096031939815628,0.0,303.7326656776192,0.9765083007653385,275.60760874866986,0.0,-1.8189894035458565e-12,52005.60752496721,33753.37788084391,31829.2909515599,0.0,117588.27635737101
64,2024-03-05 05:00:00+00:00,115491.47514494388,50003.15096641595,32622.81487830507,31636.878389742546,0.0,0.0,0.0,1.0487658983810073,0.0,481.4573298839826,1.0407878185922463,0.0,1118.250561002499,1.0059835501268812,0.0,50.04683976335098,0.9715926359363528,332.21336692887013,0.0,-1.8189894035458565e-12,52258.69411576917,33835.00581318367,31715.17612102204,0.0,117808.87604997489
65,2024-03-06 05:00:00+00:00,113836.46474665037,50003.15096641595,32622.81487830507,31636.878389742546,0.0,0.0,1691.2650324935476,1.052386576341194,0.0,1974.5459084846973,1.0432646154137857,608.864898294903,0.0,1.0043816608464016,0.0,657.3925183663742,0.9705354349762056,0.0,663.2880199953343,-1691.2650324935494,52439.10797390966,33917.6476780011,31664.674101729197,0.0,116330.1647211464
66,2024-03-07 05:00:00+00:00,117289.47979409351,50003.15096641595,32622.81487830507,31636.878389742546,0.0,3533.791216443249,0.0,1.0545048208553474,230.59319495906288,0.0,1.0442166407822076,1872.4234665109984,0.0,1.005138241154975,1062.8232109288726,0.0,0.9708665473389364,0.0,1083.8773168346115,1842.5261839496998,52545.461712232885,33953.004132751696,31692.233364761243,0.0,120033.22539369552
67,2024-03-08 05:00:00+00:00,117289.47979409351,50003.15096641595,32622.81487830507,31636.878389742546,0.0,0.0,0.0,1.057025493514677,0.0,451.3712505658162,1.04549682401431,0.0,2097.7544941557294,1.0064783285445928,1847.853086283598,0.0,0.9699358541431128,0.0,589.0366883485545,1842.5261839496998,52670.259419596136,33988.09102707996,31737.219698932357,0.0,120238.09632955816
68,2024-03-09 05:00:00+00:00,121656.13436964754,50003.15096641595,32622.81487830507,31636.878389742546,0.0,4481.5387441095045,0.0,1.0588613709254668,658.6698677517171,0.0,1.0473512921074295,156.00047261132545,0.0,1.00613066124323,0.0,1672.6095720526057,0.9701317014029248,0.0,38.190375627483846,6324.064928059204,52764.03620072687,34048.92208931583,31719.81402485632,0.0,124856.83724295822
69,2024-03-10 05:00:00+00:00,125589.07923596691,50003.15096641595,32622.81487830507,31636.878389742546,0.0,4042.772686544588,0.0,1.060798004029875,0.0,694.2004994813038,1.0488277906183956,1175.4575389457846,0.0,1.0077419115045296,0.0,722.6204250519343,0.9723684050868504,0.0,156.02461939042053,10366.837614603792,52858.23890421381,34100.47728345983,31770.611163443446,0.0,129096.16496572088
70,2024-03-11 04:00:00+00:00,125589.07923596691,50003.15096641595,32622.81487830507,31636.878389742546,0.0,0.0,0.0,1.06205217511391,1695.5999786641182,0.0,1.049850953131796,61.10202469965735,0.0,1.0090980281152144,0.0,406.8119494874547,0.9722739679344664,264.6151627144422,0.0,10366.837614603792,52926.64658331499,34129.85266658412,31813.364821933275,0.0,129236.70168643616
71,2024-03-12 04:00:00+00:00,123406.06730462222,68709.84346258183,51559.76463213831,0.0,0.0,0.0,2249.275397443299,1.06410251774404,119.77546380994885,0.0,1.051163933082956,1518.3022371528243,0.0,1.0096213051457048,1030.4186794089958,0.0,0.9730228681600804,0.0,180.86789650368755,3.637978807091713e-12,72859.72758989091,54014.02993261588,0.0,0.0,126873.75752250678
72,2024-03-13 04:00:00+00:00,123406.06730462222,68709.84346258183,51559.76463213831,0.0,0.0,0.0,0.0,1.066159858305537,659.7934516468183,0.0,1.0530260393786297,312.7357297246318,0.0,1.010518385131825,0.0,387.14971044550737,0.9734046673325912,0.0,477.8347346420277,3.637978807091713e-12,73002.47757582724,54105.50006669555,0.0,0.0,127107.9776425228
73,2024-03-14 04:00:00+00:00,127622.94287132613,68709.84346258183,51559.76463213831,0.0,0.0,4352.155763158276,0.0,1.068086644913583,293.7799408869768,0.0,1.0554193466505304,1293.360966386948,0.0,1.0103504000996284,0.0,232.9423080251572,0.9742747062735488,396.3049908985653,0.0,4352.15576315828,73133.12845668124,54231.88825599292,0.0,0.0,131717.17247583246
74,2024-03-15 04:00:00+00:00,126498.43657753916,68709.84346258183,51559.76463213831,0.0,0.0,0.0,1161.929208180843,1.0689581386534923,0.0,421.8583669383276,1.0573393620702616,57.79933848171886,0.0,1.0099657088021816,0.0,1580.691019899189,0.9723447094415169,0.0,207.20620327694505,3190.2265549774384,73191.77516186776,54326.22914033148,0.0,0.0,130708.23085717668
75,2024-03-16 04:00:00+00:00,124558.96793061965,68709.84346258183,51559.76463213831,0.0,0.0,0.0,2005.3128088816984,1.0693021897587334,0.0,287.05334996209245,1.0585347684073838,0.0,641.2678823179125,1.0095750758590354,287.71701710368313,0.0,0.9714275973903064,1237.443132364272,0.0,1184.913746095739,73215.33240908674,54387.447447951905,0.0,0.0,128787.6936031344
76,2024-03-17 04:00:00+00:00,126462.0739050497,68709.84346258183,51559.76463213831,0.0,0.0,1969.4549161777231,0.0,1.0701344302101508,257.1250456397122,0.0,1.0596238291745093,0.0,282.8534039847591,1.0100592766649703,583.7561605420593,0.0,0.9718263843231124,481.8237727060553,0.0,3154.368662273464,73273.21287625152,54443.40331922554,0.0,0.0,130870.98485775053
77,2024-03-18 04:00:00+00:00,122208.7006308114,68709.84346258183,51559.76463213831,0.0,0.0,0.0,4405.215236895309,1.0706151552708258,283.55130019614535,0.0,1.0609178346817978,1774.385337738161,0.0,1.0103367851662568,0.0,801.3476928000249,0.9712196460266196,0.0,1141.547645143727,-1250.8465746218462,73306.22038552753,54516.0779261718,0.0,0.0,126571.45173707748
78,2024-03-19 04:00:00+00:00,126426.0236061082,68709.84346258183,51559.76463213831,0.0,0.0,4369.882161638821,0.0,1.0710926879195484,0.0,889.3594038794457,1.0615515042104977,0.0,2.458500769237788,1.009857060123918,0.0,888.8629986895096,0.969164741698818,0.0,2051.066231262146,3119.0355870169733,73337.92817226527,54542.447137006115,0.0,0.0,130999.41089628835
79,2024-03-20 04:00:00+00:00,130098.6966944271,125925.7066847038,0.0,0.0,0.0,3806.273938101114,0.0,1.071034431852433,779.3574561535803,0.0,1.0620592250872598,228.45102101724527,0.0,1.0090430957432,0.0,204.0398940159786,0.9657890422904916,0.0,867.0107444377569,0.0,134403.08466942143,0.0,0.0,0.0,134403.08466942143
80,2024-03-21 04:00:00+00:00,130098.6966944271,125925.7066847038,0.0,0.0,0.0,0.0,0.0,1.0713174525603426,1109.0408970227206,0.0,1.06251485681018,0.0,415.974062716785,1.009418142552147,705.8678106511101,0.0,0.966407769377952,0.0,308.967160096044,0.0,134439.74981610102,0.0,0.0,0.0,134439.74981610102
81,2024-03-22 04:00:00+00:00,130098.6966944271,125925.7066847038,0.0,0.0,0.0,0.0,0.0,1.0715193036583386,0.0,421.70206018395794,1.0630322600030742,0.0,1564.1669456278516,1.009810774627072,3406.1264510764213,0.0,0.965938823353164,0.0,50.145678819330975,0.0,134461.21129992825,0.0,0.0,0.0,134461.21129992825
82,2024-03-23 04:00:00+00:00,130098.6966944271,125925.7066847038,0.0,0.0,0.0,0.0,0.0,1.0716202189366124,1257.5686643819515,0.0,1.063309331390009,401.9653832175299,0.0,1.009016876415338,1093.5739783387978,0.0,0.9661779177019344,0.0,483.638468598671,0.0,134478.26094423045,0.0,0.0,0.0,134478.26094423045
83,2024-03-24 04:00:00+00:00,130098.6966944271,125925.7066847038,0.0,0.0,0.0,0.0,0.0,1.0721011223967094,1325.150700631256,0.0,1.063579056853634,1500.7498948280363,0.0,1.0093511946044045,1219.8461522309278,0.0,0.9662002275940104,35.002726275249,0.0,0.0,134538.84355029592,0.0,0.0,0.0,134538.84355029592
84,2024-03-25 04:00:00+00:00,127743.4604559134,125925.7066847038,0.0,0.0,0.0,0.0,2439.0253325191634,1.0736377224424132,0.0,529.6800082913004,1.0643906746075855,138.21016629654537,0.0,1.0096933738182068,582.8594098016167,0.0,0.966310895099414,493.9329063143963,0.0,-2439.0253325191625,134727.04426698232,0.0,0.0,0.0,132288.01893446315
85,2024-03-26 04:00:00+00:00,127743.4604559134,125925.7066847038,0.0,0.0,0.0,0.0,0.0,1.0747106413354444,0.0,1079.0602611704862,1.065620076047702,568.2314288749016,0.0,1.010441864715548,0.0,681.9969172902595,0.9677816938252256,0.0,1317.2563493585208,-2439.0253325191625,134861.68110785956,0.0,0.0,0.0,132422.6557753404
86,2024-03-27 04:00:00+00:00,125825.83816695241,125925.7066847038,0.0,0.0,0.0,0.0,1991.3015922282552,1.0765268520273097,310.2091941489501,0.0,1.0669896225372557,0.0,1172.286798151848,1.011175130235697,112.61612118021132,0.0,0.9676873527395868,37.76517280100029,0.0,-4430.326924747416,135090.67298333635,0.0,0.0,0.0,130660.34605858894
87,2024-03-28 04:00:00+00:00,125825.83816695241,121800.81637168364,0.0,0.0,0.0,0.0,0.0,1.0778063734084828,0.0,155.36140765807085,1.068338803389734,0.0,204.8765098142845,1.010123459276985,0.0,2307.168941854868,0.9685940718315262,75.15547866914844,0.0,0.0,130819.8267780338,0.0,0.0,0.0,130819.8267780338
88,2024-03-29 04:00:00+00:00,125825.83816695241,121800.81637168364,0.0,0.0,0.0,0.0,0.0,1.0801619626313388,0.0,1169.1727487959567,1.0699502153895435,0.0,1593.675668658659,1.0111944581729215,0.0,526.9437672275602,0.9702816950464788,1766.191707512909,0.0,0.0,131105.73877641963,0.0,0.0,0.0,131105.73877641963
89,2024-03-30 04:00:00+00:00,125825.83816695241,121800.81637168364,0.0,0.0,0.0,0.0,0.0,1.0821537073462135,0.0,402.6233717536071,1.0709112680726471,1656.386636713634,0.0,1.0113422504391198,138.25791920552567,0.0,0.9720930692917016,1188.022510740402,0.0,0.0,131347.48878366998,0.0,0.0,0.0,131347.48878366998
90,2024-03-31 04:00:00+00:00,125825.83816695241,121800.81637168364,0.0,0.0,0.0,0.0,0.0,1.0841827945155154,1746.6567137558775,0.0,1.072472882431604,0.0,1020.8841411436912,1.0118247280880623,311.2862278928829,0.0,0.9732898774908304,399.73854884028685,0.0,0.0,131599.86324526282,0.0,0.0,0.0,131599.86324526282
91,2024-04-01 04:00:00+00:00,125825.83816695241,121800.81637168364,0.0,0.0,0.0,0.0,0.0,1.0859865100457828,803.4161496067393,0.0,1.0732211674527017,0.0,773.4269219174232,1.0130502921772349,0.0,549.8396182341777,0.9737369757301458,0.0,29.75951177358406,0.0,131815.50119455464,0.0,0.0,0.0,131815.50119455464
92,2024-04-02 04:00:00+00:00,125825.83816695241,121800.81637168364,0.0,0.0,0.0,0.0,0.0,1.086515461983072,602.2310895530793,0.0,1.074133229316109,0.0,507.9772140760147,1.0131224794140703,58.12022002616459,0.0,0.9725987870885328,0.0,2330.1327719888905,0.0,131879.00157330203,0.0,0.0,0.0,131879.00157330203
93,2024-04-03 04:00:00+00:00,125825.83816695241,121800.81637168364,0.0,0.0,0.0,0.0,0.0,1.087216058285127,0.0,1477.3656202867369,1.0747889152743375,508.9044245327008,0.0,1.012496293718273,0.0,626.2439611793983,0.9717534514859808,0.0,405.023128718682,0.0,131961.93669310657,0.0,0.0,0.0,131961.93669310657
94,2024-04-04 04:00:00+00:00,127404.10212283242,121800.81637168364,0.0,0.0,0.0,1655.5855813698215,0.0,1.0874380657252465,389.9805747600397,0.0,1.075321263823636,0.0,457.8132437440512,1.012874032892663,823.0868145412279,0.0,0.9719197308082992,0.0,474.6960711255207,1655.5855813698217,131990.24323965248,0.0,0.0,0.0,133645.8288210223
95,2024-04-05 04:00:00+00:00,127404.10212283242,122905.21765199282,417.2388737263183,0.0,0.0,0.0,0.0,1.087811803706781,259.19760067119574,0.0,1.0760684189259822,0.0,156.85619377565504,1.0131682027635875,926.7910937844156,0.0,0.9722100534780466,267.4740191783848,0.0,0.0,133232.34049884518,447.4116344445808,0.0,0.0,133679.75213328976
96,2024-04-06 04:00:00+00:00,127404.10212283242,122905.21765199282,417.2388737263183,0.0,0.0,0.0,0.0,1.088674639372819,1423.4268844754388,0.0,1.076462866791729,0.0,543.172527170061,1.0134652785825893,720.1479431748501,0.0,0.9725282253124808,0.0,677.5359682200549,0.0,133342.07822463056,447.5756394104482,0.0,0.0,133789.653864041
97,2024-04-07 04:00:00+00:00,124865.64694462696,122905.21765199282,417.2388737263183,0.0,0.0,0.0,2666.810656125376,1.089156572797165,672.9016626997994,0.0,1.0768311394605783,0.0,633.4661794187755,1.012634645963259,2283.834068185188,0.0,0.9722856893918064,0.0,334.9164029769081,-2666.810656125377,133398.48609123426,447.728761157907,0.0,0.0,131179.40419626678
98,2024-04-08 04:00:00+00:00,124865.64694462696,122905.21765199282,417.2388737263183,0.0,0.0,0.0,0.0,1.0898564188308009,2116.0190878530343,0.0,1.077318490820122,1473.0813140961322,0.0,1.0127495124980015,352.7360965421919,0.0,0.9719197280864496,1067.4515323740495,0.0,-2666.810656125377,133489.23411323217,449.4991537543247,0.0,0.0,131271.92261086113
